"No","Categry","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
708,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B11041","Maximum wind gust speed","Maximum burst expected",,"Operational"
709,"16","Synoptic feature sequences","D16061","Definition of squall line (by centre and several points: North points and South points) and forecasted trajectory and evolution","Amplitude of feature from most external points to centre point - Evolution","B13055","Intensity of precipitation","Intensity of rain expected",,"Operational"
710,"35","Monitoring information","D35001","(Specify monitoring Station)",,"B08035","Type of monitoring exercise","Type of monitoring exercise",,"Operational"
711,"35","Monitoring information","D35001","(Specify monitoring Station)",,"B35001","Time-frame for monitoring","Time-frame for monitoring",,"Operational"
712,"35","Monitoring information","D35001","(Specify monitoring Station)",,"B08036","Type of centre or station performing monitoring","Type of Centre or Station performing monitoring",,"Operational"
713,"35","Monitoring information","D35001","(Specify monitoring Station)",,"D01001",,"WMO block and Station number",,"Operational"
714,"35","Monitoring information","D35002","(Specify monitoring Centre)",,"B08035","Type of monitoring exercise","Type of monitoring exercise",,"Operational"
715,"35","Monitoring information","D35002","(Specify monitoring Centre)",,"B35001","Time-frame for monitoring","Time-frame for monitoring",,"Operational"
716,"35","Monitoring information","D35002","(Specify monitoring Centre)",,"B08036","Type of centre or station performing monitoring","Type of Centre or Station performing monitoring",,"Operational"
717,"35","Monitoring information","D35002","(Specify monitoring Centre)",,"B01033","Identification of originating/generating centre","Identification of originating/generating Centre",,"Operational"
718,"35","Monitoring information","D35003","(Specify monitoring period)",,"B08021","Time significance","(23) Monitoring period",,"Operational"
719,"35","Monitoring information","D35003","(Specify monitoring period)",,"B04001","Year","Year",,"Operational"
720,"35","Monitoring information","D35003","(Specify monitoring period)",,"B04002","Month","Month",,"Operational"
721,"35","Monitoring information","D35003","(Specify monitoring period)",,"B04003","Day","Day",,"Operational"
722,"35","Monitoring information","D35003","(Specify monitoring period)",,"B04004","Hour","Hour",,"Operational"
723,"35","Monitoring information","D35003","(Specify monitoring period)",,"B04073","Short time period or displacement","Short period or displacement",,"Operational"
724,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B08021","Time significance","(24) Agreed time limit for report reception",,"Operational"
725,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B04004","Hour","Hour",,"Operational"
726,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B08021","Time significance","(25) Nominal reporting time",,"Operational"
727,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B04004","Hour","Hour",,"Operational"
728,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B35000","FM and regional code number","FM and Regional code number",,"Operational"
729,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"D01001",,"(WMO Station identifier)",,"Operational"
730,"35","Monitoring information","D35004","(Specify report type and single Station being monitored)",,"B35011","Number of reports actually received","Number of reports actually received",,"Operational"
731,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B08021","Time significance","(24) Agreed time limit for report reception",,"Operational"
732,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B04004","Hour","Hour",,"Operational"
733,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B08021","Time significance","(25) Nominal reporting time",,"Operational"
734,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B04004","Hour","Hour",,"Operational"
735,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B35000","FM and regional code number","FM and Regional code number",,"Operational"
736,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B01001","WMO block number","WMO Block Number",,"Operational"
737,"35","Monitoring information","D35005","(Specify report type and WMO block being monitored)",,"B35011","Number of reports actually received","Number of reports actually received",,"Operational"
738,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B08021","Time significance","(24) Agreed time limit for report reception",,"Operational"
739,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B04004","Hour","Hour",,"Operational"
740,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B08021","Time significance","(25) Nominal reporting time",,"Operational"
741,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B04004","Hour","Hour",,"Operational"
742,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B35000","FM and regional code number","FM and Regional code number",,"Operational"
743,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B01003","WMO Region number/geographical area","WMO Region/geographical area",,"Operational"
744,"35","Monitoring information","D35006","(Specify report type and WMO Region being monitored)",,"B35011","Number of reports actually received","Number of reports actually received",,"Operational"
745,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B08021","Time significance","(24) Agreed time limit for report reception",,"Operational"
746,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B04004","Hour","Hour",,"Operational"
747,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B08021","Time significance","(25) Nominal reporting time",,"Operational"
748,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B04004","Hour","Hour",,"Operational"
749,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B35000","FM and regional code number","FM and Regional code number",,"Operational"
750,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B01001","WMO block number","WMO block Number",,"Operational"
751,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"R02000","Delayed replication descriptor","Delayed replication (2 descriptors) - count of stations",,"Operational"
752,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B01002","WMO station number","WMO Station number",,"Operational"
753,"35","Monitoring information","D35007","(Report type and multiple stations from one block being monitored)",,"B35011","Number of reports actually received","Number of reports actually received",,"Operational"
754,"35","Monitoring information","D35010","(Monitoring a report type from multiple stations)",,"D35002","(Specify monitoring Centre)","(Specify Monitoring centre)",,"Operational"
755,"35","Monitoring information","D35010","(Monitoring a report type from multiple stations)",,"D35003","(Specify monitoring period)","(Specify Monitoring period)",,"Operational"
756,"35","Monitoring information","D35010","(Monitoring a report type from multiple stations)",,"D35007","(Report type and multiple stations from one block being monitored)","(Specify report type and multiple Stations being monitored)",,"Operational"
