#
# BUFR Table D
# hand modified from B_TableD_LATEST.xls file from AShimazaki@wmo.int Dec 15, 2009
# mods:
# 1)
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302175,"Intensity of precipitation, size of precipitation element",Operational
# should be:
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302075,"Intensity of precipitation, size of precipitation element",Operational
# 
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2,Status
405,02,302004,(General cloud information),020010,Cloud cover (total in %),Operational
406,02,302004,(General cloud information),008002,Vertical significance,Operational
407,02,302004,(General cloud information),020011,Cloud amount,Operational
408,02,302004,(General cloud information),020013,Height of base of cloud,Operational
409,02,302004,(General cloud information),020012,Cloud type,Operational
410,02,302004,(General cloud information),020012,Cloud type,Operational
411,02,302004,(General cloud information),020012,Cloud type,Operational
412,02,302005,,008002,Vertical significance,Operational
413,02,302005,,020011,Cloud amount,Operational
414,02,302005,,020012,Cloud type,Operational
415,02,302005,,020013,Height of base of cloud,Operational
416,02,302006,,010004,Pressure (at station level),Operational
417,02,302006,,010051,Pressure reduced to mean sea level,Operational
418,02,302006,,010062,24-hour pressure change,Operational
419,02,302006,,010063,Characteristic of pressure tendency,Operational
420,02,302011,(Low altitude station),302001,Pressure and pressure change,Operational
421,02,302011,(Low altitude station),302003,"Wind, temperature, humidity, visibility, weather",Operational
422,02,302011,(Low altitude station),302004,Significant cloud layer,Operational
423,02,302012,(High altitude station),302002,Pressure and pressure change,Operational
424,02,302012,(High altitude station),302003,"Wind, temperature, humidity, visibility, weather",Operational
425,02,302012,(High altitude station),302004,Significant cloud information,Operational
426,02,302013,,302006,Pressure and pressure change,Operational
427,02,302013,,302003,"Wind, temperature, humidity, visibility, weather",Operational
428,02,302013,,101000,Delayed replication of 1 descriptor,Operational
429,02,302013,,031001,Delayed descriptor replication factor,Operational
430,02,302013,,302005,Cloud layer information,Operational
431,02,302021,,022001,Direction of waves,Operational
432,02,302021,,022011,Period of waves,Operational
433,02,302021,,022021,Height of waves,Operational
434,02,302022,,022002,Direction of wind waves,Operational
435,02,302022,,022012,Period of wind waves,Operational
436,02,302022,,022022,Height of wind waves,Operational
437,02,302023,,022003,Direction of swell waves,Operational
438,02,302023,,022013,Period of swell waves,Operational
439,02,302023,,022023,Height of swell waves,Operational
440,02,302024,,302022,Wind waves,Operational
441,02,302024,,101002,Replicate 1 descriptor 2 times,Operational
442,02,302024,,302023,Swell waves (2 systems of swell),Operational
443,02,302031,(Pressure information),302001,Pressure data,Operational
444,02,302031,(Pressure information),010062,24-hour pressure change,Operational
445,02,302031,(Pressure information),007004,Pressure (standard level),Operational
446,02,302031,(Pressure information),010009,Geopotential height of the standard level,Operational
447,02,302032,(Temperature and humidity data),007032,Height of sensor above local ground (for temperature and humidity measurement),Operational
448,02,302032,(Temperature and humidity data),012101,Temperature/dry-bulb temperature (scale 2),Operational
449,02,302032,(Temperature and humidity data),012103,Dew-point temperature (scale 2),Operational
450,02,302032,(Temperature and humidity data),013003,Relative humidity,Operational
451,02,302033,(Visibility data),007032,Height of sensor above local ground (for visibility measurement),Operational
452,02,302033,(Visibility data),020001,Horizontal visibility,Operational
453,02,302034,(Precipitation past 24 hours),007032,Height of sensor above local ground (for precipitation measurement),Operational
454,02,302034,(Precipitation past 24 hours),013023,Total precipitation past 24 hours,Operational
455,02,302035,"(Basic synoptic ""instantaneous"" data)",302032,Temperature and humidity data,Operational
456,02,302035,"(Basic synoptic ""instantaneous"" data)",302033,Visibility data,Operational
457,02,302035,"(Basic synoptic ""instantaneous"" data)",302034,Precipitation past 24 hours,Operational
458,02,302035,"(Basic synoptic ""instantaneous"" data)",007032,Height of sensor above local ground (set to missing to cancel the previous value),Operational
459,02,302035,"(Basic synoptic ""instantaneous"" data)",302004,Cloud data,Operational
460,02,302035,"(Basic synoptic ""instantaneous"" data)",101000,Delayed replication,Operational
461,02,302035,"(Basic synoptic ""instantaneous"" data)",031001,Delayed descriptor replication factor,Operational
462,02,302035,"(Basic synoptic ""instantaneous"" data)",302005,Individual cloud layer or mass,Operational
463,02,302036,(Clouds with bases below station level),105000,Delayed replication of 5 descriptors,Operational
464,02,302036,(Clouds with bases below station level),031001,Delayed descriptor replication factor,Operational
465,02,302036,(Clouds with bases below station level),008002,Vertical significance,Operational
466,02,302036,(Clouds with bases below station level),020011,Cloud amount,Operational
467,02,302036,(Clouds with bases below station level),020012,Cloud type,Operational
468,02,302036,(Clouds with bases below station level),020014,Height of top of cloud,Operational
469,02,302036,(Clouds with bases below station level),020017,Cloud top description,Operational
470,02,302037,"(State of ground, snow depth, ground minimum temperature)",020062,State of ground (with or without snow),Operational
471,02,302037,"(State of ground, snow depth, ground minimum temperature)",013013,Total snow depth,Operational
472,02,302037,"(State of ground, snow depth, ground minimum temperature)",012113,"Ground minimum temperature (scale 2), past 12 hours",Operational
473,02,302038,(Present and past weather),020003,Present weather,Operational
474,02,302038,(Present and past weather),004024,Time period in hours,Operational
475,02,302038,(Present and past weather),020004,Past weather (1),Operational
476,02,302038,(Present and past weather),020005,Past weather (2),Operational
477,02,302039,(Sunshine data (from 1 hour and 24 hour period)),004024,Time period in hours,Operational
478,02,302039,(Sunshine data (from 1 hour and 24 hour period)),014031,Total sunshine,Operational
479,02,302040,(Precipitation measurement),007032,Height of sensor above local ground (for precipitation measurement),Operational
480,02,302040,(Precipitation measurement),102002,Replicate next 2 descriptors 2 times,Operational
481,02,302040,(Precipitation measurement),004024,Time period in hours,Operational
482,02,302040,(Precipitation measurement),013011,Total precipitation / total water equivalent of snow,Operational
483,02,302041,(Extreme temperature data),007032,Height of sensor above local ground (for temperature measurement),Operational
484,02,302041,(Extreme temperature data),004024,Time period or displacement,Operational
485,02,302041,(Extreme temperature data),004024,Time period or displacement (see Notes 1 and 2),Operational
486,02,302041,(Extreme temperature data),012111,Maximum temperature (scale 2) at height and over period specified,Operational
487,02,302041,(Extreme temperature data),004024,Time period or displacement,Operational
488,02,302041,(Extreme temperature data),004024,Time period or displacement (see Note 2),Operational
489,02,302041,(Extreme temperature data),012112,Minimum temperature (scale 2) at height and over period specified,Operational
490,02,302042,(Wind data),007032,Height of sensor above local ground (for wind measurement),Operational
491,02,302042,(Wind data),002002,Type of instrumentation for wind measurement,Operational
492,02,302042,(Wind data),008021,Time significance (= 2 (time averaged)),Operational
493,02,302042,(Wind data),004025,"Time period  (=  -10 minutes, or number of minutes after a significant change of wind)",Operational
494,02,302042,(Wind data),011001,Wind direction,Operational
495,02,302042,(Wind data),011002,Wind speed,Operational
496,02,302042,(Wind data),008021,Time significance (= missing value),Operational
497,02,302042,(Wind data),103002,Replicate next 3 descriptors 2 times,Operational
498,02,302042,(Wind data),004025,Time period in minutes,Operational
499,02,302042,(Wind data),011043,Maximum wind gust direction,Operational
500,02,302042,(Wind data),011041,Maximum wind gust speed,Operational
501,02,302043,"(Basic synoptic ""period"" data)",302038,Present and past weather,Operational
502,02,302043,"(Basic synoptic ""period"" data)",101002,Replicate 1 descriptors 2 times,Operational
503,02,302043,"(Basic synoptic ""period"" data)",302039,Sunshine data (from 1 hour and 24 hour period),Operational
504,02,302043,"(Basic synoptic ""period"" data)",302040,Precipitation measurement,Operational
505,02,302043,"(Basic synoptic ""period"" data)",302041,Extreme temperature data,Operational
506,02,302043,"(Basic synoptic ""period"" data)",302042,Wind data,Operational
507,02,302043,"(Basic synoptic ""period"" data)",007032,Height of sensor above local ground (set to missing to cancel the previous value),Operational
508,02,302044,(Evaporation data),004024,Time period in hours,Operational
509,02,302044,(Evaporation data),002004,Type of instrument for evaporation or crop type for evapotranspiration,Operational
510,02,302044,(Evaporation data),013033,Evaporation /evapotranspiration,Operational
511,02,302045,(Radiation data (from 1 hour and 24 hour period)),004024,Time period in hours,Operational
512,02,302045,(Radiation data (from 1 hour and 24 hour period)),014002,"Long-wave radiation, integrated over period specified",Operational
513,02,302045,(Radiation data (from 1 hour and 24 hour period)),014004,"Short-wave radiation, integrated over period specified",Operational
