#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
468,02,302043,"(Basic synoptic ""period"" data)",302040,Precipitation measurement
469,02,302043,"(Basic synoptic ""period"" data)",302041,Extreme temperature data
470,02,302043,"(Basic synoptic ""period"" data)",302042,Wind data
471,02,302043,"(Basic synoptic ""period"" data)",007032,Height of sensor above local ground (set to missing to cancel the previous value)
472,02,302044,(Evaporation data),004024,Time period in hours
473,02,302044,(Evaporation data),002004,Type of instrument for evaporation or crop type for evapotranspiration
474,02,302044,(Evaporation data),013033,Evaporation /evapotranspiration
475,02,302045,(Radiation data (from 1 hour and 24 hour period)),004024,Time period in hours
476,02,302045,(Radiation data (from 1 hour and 24 hour period)),014002,"Long-wave radiation, integrated over period specified"
477,02,302045,(Radiation data (from 1 hour and 24 hour period)),014004,"Short-wave radiation, integrated over period specified"
478,02,302045,(Radiation data (from 1 hour and 24 hour period)),014016,"Net radiation, integrated over period specified"
479,02,302045,(Radiation data (from 1 hour and 24 hour period)),014028,"Global solar radiation (high accuracy), integrated over period specified"
480,02,302045,(Radiation data (from 1 hour and 24 hour period)),014029,"Diffuse solar radiation (high accuracy), integrated over period specified"
481,02,302045,(Radiation data (from 1 hour and 24 hour period)),014030,"Direct solar radiation (high accuracy), integrated over period specified"
482,02,302046,(Temperature change),004024,Time period or displacement
483,02,302046,(Temperature change),004024,Time period or displacement (see Note 3)
484,02,302046,(Temperature change),012049,Temperature change over period specified
485,02,302047,(Direction of cloud drift),102003,Replicate 2 descriptors 3 times
486,02,302047,(Direction of cloud drift),008002,Vertical significance
487,02,302047,(Direction of cloud drift),020054,True direction from which clouds are moving
488,02,302048,(Direction and elevation of cloud),005021,Bearing or azimuth
489,02,302048,(Direction and elevation of cloud),007021,Elevation angle
490,02,302048,(Direction and elevation of cloud),020012,Cloud type
491,02,302048,(Direction and elevation of cloud),005021,Bearing or azimuth ( = missing to cancel the previous value)
492,02,302048,(Direction and elevation of cloud),007021,Elevation angle ( = missing to cancel the previous value)
493,02,302049,(Cloud information reported with vertical soundings),008002,Vertical significance
494,02,302049,(Cloud information reported with vertical soundings),020011,Cloud amount (of low or middle clouds Nh)
495,02,302049,(Cloud information reported with vertical soundings),020013,Height of cloud base (h)
496,02,302049,(Cloud information reported with vertical soundings),020012,Cloud type (low clouds CL)
497,02,302049,(Cloud information reported with vertical soundings),020012,Cloud type (middle clouds CM)
498,02,302049,(Cloud information reported with vertical soundings),020012,Cloud type (high clouds CH)
499,02,302049,(Cloud information reported with vertical soundings),008002,Vertical significance ( = missing value)
500,02,302050,(Radiosonde surface observation),008041,"Data significance (5 = ""sfc ob displacement from launch pt"")"
501,02,302050,(Radiosonde surface observation),005021,Bearing or azimuth
502,02,302050,(Radiosonde surface observation),007005,Height increment
503,02,302050,(Radiosonde surface observation),202130,Change scale
504,02,302050,(Radiosonde surface observation),006021,Distance
505,02,302050,(Radiosonde surface observation),202000,Cancel change scale
506,02,302050,(Radiosonde surface observation),008041,"Data significance (4 = ""surface observation"")"
507,02,302050,(Radiosonde surface observation),201131,Change data width
508,02,302050,(Radiosonde surface observation),202129,Change scale
509,02,302050,(Radiosonde surface observation),002115,Type of surface observing equipment
510,02,302050,(Radiosonde surface observation),010004,Pressure
511,02,302050,(Radiosonde surface observation),002115,Type of surface observing equipment
512,02,302050,(Radiosonde surface observation),013003,Relative humidity
513,02,302050,(Radiosonde surface observation),202000,Cancel change scale
514,02,302050,(Radiosonde surface observation),201000,Cancel change data width
515,02,302050,(Radiosonde surface observation),002115,Type of surface observing equipment
516,02,302050,(Radiosonde surface observation),011001,Wind direction
517,02,302050,(Radiosonde surface observation),011002,Wind speed
518,02,302050,(Radiosonde surface observation),002115,Type of surface observing equipment
519,02,302050,(Radiosonde surface observation),102002,Replicate 2 descriptors 2 times
520,02,302050,(Radiosonde surface observation),012101,Temperature/dry bulb temperature
521,02,302050,(Radiosonde surface observation),004024,Time displacement (hour)
522,02,302050,(Radiosonde surface observation),002115,Type of surface observing equipment
523,02,302050,(Radiosonde surface observation),012103,Dew-point temperature
524,02,302050,(Radiosonde surface observation),012102,Wet bulb temperature
525,02,302050,(Radiosonde surface observation),101003,Replicate 1 descriptor 3 times
526,02,302050,(Radiosonde surface observation),020012,Cloud type
527,02,302050,(Radiosonde surface observation),020011,Cloud amount
528,02,302050,(Radiosonde surface observation),020013,Height of cloud base
529,02,302050,(Radiosonde surface observation),101002,Replicate 1 descriptor 2 times
530,02,302050,(Radiosonde surface observation),020003,Present weather
531,02,302051,,010004,Pressure
532,02,302051,,010051,Pressure reduced to mean sea level
533,02,302051,,007004,Pressure (vertical location)
534,02,302051,,010003,Geopotential
535,02,302051,,012004,Dry-bulb temperature at 2 m
536,02,302051,,012051,Standard deviation temperature
537,02,302051,,012016,"Maximum temperature at 2 m, past 24 hours"
538,02,302051,,012017,"Minimum temperature at 2 m, past 24 hours"
539,02,302051,,013004,Vapour pressure
540,02,302051,,102004,Replicate 2 descriptors 4 times
541,02,302051,,008051,Qualifier for number of missing values in calculation of statistic
542,02,302051,,008020,Total number of missing entities (with respect to accumulation or average)
543,02,302052,(Ship temperature and humidity data),007032,Height of sensor above marine deck platform (for temperature and humidity measurement)
544,02,302052,(Ship temperature and humidity data),007033,Height of sensor above water surface (for temperature and humidity measurement)
545,02,302052,(Ship temperature and humidity data),012101,Temperature/dry-bulb temperature(scale.2)
546,02,302052,(Ship temperature and humidity data),002039,Method of wet-bulb temperature measurement
547,02,302052,(Ship temperature and humidity data),012102,Wet-bulb temperature (scale 2)
548,02,302052,(Ship temperature and humidity data),012103,Dew-point temperature (scale 2)
549,02,302052,(Ship temperature and humidity data),013003,Relative humidity
550,02,302053,(Ship visibility data),007032,Height of sensor above marine deck platform (for visibility measurement)
551,02,302053,(Ship visibility data),007033,Height of sensor above water surface (for visibility measurement)
552,02,302053,(Ship visibility data),020001,Horizontal visibility
553,02,302054,"(Ship ""instantaneous"" data)",302052,Temperature and humidity data
554,02,302054,"(Ship ""instantaneous"" data)",302053,Visibility data
555,02,302054,"(Ship ""instantaneous"" data)",007033,Height of sensor above water surface (set to missing to cancel the previous value)
556,02,302054,"(Ship ""instantaneous"" data)",302034,Precipitation past 24 hours
557,02,302054,"(Ship ""instantaneous"" data)",007032,Height of sensor above marine deck platform (set to missing to cancel the previous value)
558,02,302054,"(Ship ""instantaneous"" data)",302004,Cloud data
559,02,302054,"(Ship ""instantaneous"" data)",101000,Delayed replication of 1 descriptor
560,02,302054,"(Ship ""instantaneous"" data)",031001,Delayed descriptor replication factor
561,02,302054,"(Ship ""instantaneous"" data)",302005,Cloud data
562,02,302055,(Icing and ice),020031,Ice deposit (thickness)
563,02,302055,(Icing and ice),020032,Rate of ice accretion
564,02,302055,(Icing and ice),020033,Cause of ice accretion
565,02,302055,(Icing and ice),020034,Sea ice concentration
566,02,302055,(Icing and ice),020035,Amount and type of ice
567,02,302055,(Icing and ice),020036,Ice situation
568,02,302055,(Icing and ice),020037,Ice development
569,02,302055,(Icing and ice),020038,Bearing of ice edge
570,02,302056,(Sea/water temperature),002038,Method of sea/water temperature measurement
571,02,302056,(Sea/water temperature),007063,Depth below sea/water surface (for sea surface temperature measurement)
572,02,302056,(Sea/water temperature),022043,Sea/water temperature
573,02,302056,(Sea/water temperature),007063,Depth below sea/water surface (set to missing to cancel the previous value)
574,02,302057,(Ship marine data),302056,"Sea surface temperature, method of measurement, and depth below sea surface"
575,02,302057,(Ship marine data),302021,Waves data
576,02,302057,(Ship marine data),302024,Wind waves data
577,02,302058,(Ship extreme temperature data),007032,Height of sensor above marine deck platform (for temperature measurement)
578,02,302058,(Ship extreme temperature data),007033,Height of sensor above water surface (for temperature measurement)
579,02,302058,(Ship extreme temperature data),004024,Time period or displacement
580,02,302058,(Ship extreme temperature data),004024,Time period or displacement (see Notes 1 and 2)
581,02,302058,(Ship extreme temperature data),012111,Maximum temperature (scale 2) at height and over period specified
582,02,302058,(Ship extreme temperature data),004024,Time period or displacement
583,02,302058,(Ship extreme temperature data),004024,Time period or displacement (see Note 2)
